R,G,B
255,117,31
213,117,31
211,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,117,31
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
255,27,28
255,27,28
22,27,28
50,27,28
115,27,28
193,27,28
240,27,28
250,27,28
249,27,28
249,27,28
248,27,28
249,27,28
248,27,28
249,27,28
249,27,28
249,27,28
249,27,28
249,27,28
249,27,28
249,27,28
249,27,28
249,27,28
249,27,28
249,27,28
249,27,28
249,27,28
248,27,28
248,27,28
248,27,28
249,27,28
249,27,28
249,27,28
249,27,28
249,27,28
248,27,28
249,27,28
249,27,28
249,27,28
249,27,28
249,27,28
248,27,28
248,27,28
249,27,28
248,27,28
249,27,28
249,27,28
249,27,28
249,27,28
248,27,28
249,27,28
249,27,28
249,27,28
248,27,28
249,27,28
248,27,28
249,27,28
249,27,28
249,27,28
249,27,28
249,27,28
249,27,28
249,27,28
250,27,28
247,27,28
218,27,28
153,27,28
85,27,28
50,27,28
45,27,28
47,27,28
47,27,28
47,27,28
47,27,28
47,27,28
47,27,28
47,27,28
47,27,28
47,27,28
47,27,28
47,27,28
47,27,28
47,27,28
47,27,28
47,27,28
47,27,28
47,27,28
47,27,28
47,27,28
47,27,28
46,27,28
46,27,28
45,27,28
46,27,28
45,27,28
44,27,28
44,27,28
44,27,28
43,27,28
43,27,28
42,27,28
42,27,28
41,27,28
41,27,28
40,27,28
39,27,28
38,27,28
38,27,28
37,27,28
36,27,28
35,27,28
34,27,28
33,27,28
32,27,28
31,27,28
30,27,28
29,27,28
28,27,28
27,27,28
25,27,28
25,27,28
0,27,28
243,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,27,28
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
55,0,0
20,0,0
24,0,0
27,0,0
53,0,0
109,0,0
185,0,0
233,0,0
249,0,0
251,0,0
249,0,0
249,0,0
249,0,0
248,0,0
248,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
248,0,0
249,0,0
249,0,0
249,0,0
249,0,0
248,0,0
248,0,0
249,0,0
249,0,0
248,0,0
249,0,0
249,0,0
248,0,0
248,0,0
249,0,0
249,0,0
248,0,0
249,0,0
249,0,0
249,0,0
248,0,0
248,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
248,0,0
249,0,0
248,0,0
248,0,0
248,0,0
248,0,0
249,0,0
249,0,0
249,0,0
250,0,0
250,0,0
242,0,0
211,0,0
145,0,0
86,0,0
52,0,0
46,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
46,0,0
47,0,0
47,0,0
46,0,0
46,0,0
46,0,0
45,0,0
45,0,0
45,0,0
44,0,0
44,0,0
44,0,0
43,0,0
42,0,0
42,0,0
41,0,0
41,0,0
40,0,0
39,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
34,0,0
33,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
25,0,0
29,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24,0,0
25,0,0
25,0,0
24,0,0
26,0,0
46,0,0
94,0,0
165,0,0
218,0,0
246,0,0
250,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
248,0,0
248,0,0
249,0,0
249,0,0
249,0,0
249,0,0
248,0,0
248,0,0
248,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
248,0,0
249,0,0
249,0,0
249,0,0
248,0,0
248,0,0
248,0,0
249,0,0
249,0,0
249,0,0
250,0,0
249,0,0
232,0,0
190,0,0
129,0,0
76,0,0
49,0,0
44,0,0
46,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
46,0,0
46,0,0
45,0,0
45,0,0
45,0,0
44,0,0
44,0,0
44,0,0
44,0,0
43,0,0
42,0,0
42,0,0
41,0,0
41,0,0
40,0,0
39,0,0
38,0,0
38,0,0
37,0,0
36,0,0
35,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
27,0,0
26,0,0
25,0,0
25,0,0
24,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
25,0,0
25,0,0
25,0,0
26,0,0
27,0,0
27,0,0
28,0,0
40,0,0
75,0,0
131,0,0
190,0,0
232,0,0
246,0,0
251,0,0
250,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
248,0,0
249,0,0
248,0,0
249,0,0
249,0,0
249,0,0
248,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
248,0,0
249,0,0
250,0,0
251,0,0
248,0,0
239,0,0
211,0,0
158,0,0
103,0,0
66,0,0
47,0,0
46,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
46,0,0
47,0,0
47,0,0
47,0,0
46,0,0
46,0,0
46,0,0
46,0,0
45,0,0
45,0,0
45,0,0
44,0,0
44,0,0
44,0,0
43,0,0
42,0,0
42,0,0
41,0,0
41,0,0
40,0,0
39,0,0
39,0,0
38,0,0
37,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
25,0,0
25,0,0
25,0,0
25,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
25,0,0
25,0,0
25,0,0
26,0,0
27,0,0
28,0,0
28,0,0
28,0,0
32,0,0
49,0,0
86,0,0
140,0,0
186,0,0
223,0,0
243,0,0
249,0,0
250,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
248,0,0
249,0,0
248,0,0
249,0,0
248,0,0
249,0,0
248,0,0
248,0,0
248,0,0
249,0,0
248,0,0
249,0,0
248,0,0
248,0,0
249,0,0
249,0,0
249,0,0
249,0,0
248,0,0
249,0,0
249,0,0
250,0,0
250,0,0
250,0,0
246,0,0
233,0,0
204,0,0
163,0,0
113,0,0
71,0,0
52,0,0
44,0,0
46,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
46,0,0
46,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
46,0,0
47,0,0
46,0,0
46,0,0
46,0,0
45,0,0
46,0,0
45,0,0
45,0,0
44,0,0
44,0,0
44,0,0
43,0,0
43,0,0
42,0,0
42,0,0
41,0,0
41,0,0
40,0,0
39,0,0
39,0,0
38,0,0
37,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
25,0,0
25,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
25,0,0
25,0,0
25,0,0
26,0,0
28,0,0
29,0,0
30,0,0
30,0,0
31,0,0
31,0,0
36,0,0
52,0,0
82,0,0
122,0,0
166,0,0
207,0,0
233,0,0
241,0,0
247,0,0
251,0,0
252,0,0
251,0,0
250,0,0
250,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
249,0,0
250,0,0
251,0,0
252,0,0
251,0,0
248,0,0
243,0,0
237,0,0
220,0,0
184,0,0
143,0,0
103,0,0
72,0,0
53,0,0
46,0,0
46,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
46,0,0
46,0,0
46,0,0
46,0,0
45,0,0
45,0,0
45,0,0
45,0,0
44,0,0
44,0,0
44,0,0
43,0,0
42,0,0
42,0,0
41,0,0
41,0,0
40,0,0
40,0,0
39,0,0
38,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
31,0,0
30,0,0
28,0,0
27,0,0
26,0,0
25,0,0
25,0,0
25,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24,0,0
25,0,0
25,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
32,0,0
32,0,0
31,0,0
35,0,0
43,0,0
54,0,0
79,0,0
116,0,0
148,0,0
178,0,0
200,0,0
217,0,0
231,0,0
239,0,0
243,0,0
247,0,0
249,0,0
250,0,0
250,0,0
250,0,0
250,0,0
250,0,0
250,0,0
250,0,0
250,0,0
250,0,0
248,0,0
244,0,0
240,0,0
235,0,0
224,0,0
207,0,0
188,0,0
162,0,0
132,0,0
98,0,0
69,0,0
56,0,0
49,0,0
44,0,0
45,0,0
46,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
46,0,0
47,0,0
47,0,0
47,0,0
47,0,0
46,0,0
47,0,0
47,0,0
47,0,0
46,0,0
46,0,0
46,0,0
46,0,0
46,0,0
46,0,0
45,0,0
45,0,0
44,0,0
44,0,0
44,0,0
43,0,0
43,0,0
43,0,0
42,0,0
42,0,0
41,0,0
41,0,0
40,0,0
39,0,0
39,0,0
38,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
32,0,0
31,0,0
30,0,0
29,0,0
27,0,0
26,0,0
25,0,0
25,0,0
25,0,0
25,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
25,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
34,0,0
35,0,0
35,0,0
36,0,0
36,0,0
41,0,0
49,0,0
62,0,0
79,0,0
94,0,0
113,0,0
128,0,0
142,0,0
154,0,0
165,0,0
174,0,0
174,0,0
182,0,0
186,0,0
175,0,0
174,0,0
170,0,0
159,0,0
148,0,0
136,0,0
121,0,0
105,0,0
89,0,0
73,0,0
60,0,0
52,0,0
46,0,0
45,0,0
46,0,0
46,0,0
46,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
46,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
46,0,0
46,0,0
46,0,0
46,0,0
46,0,0
45,0,0
45,0,0
45,0,0
45,0,0
44,0,0
44,0,0
44,0,0
43,0,0
43,0,0
42,0,0
42,0,0
42,0,0
41,0,0
41,0,0
40,0,0
39,0,0
39,0,0
38,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
25,0,0
25,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24,0,0
25,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
34,0,0
35,0,0
36,0,0
37,0,0
37,0,0
38,0,0
37,0,0
37,0,0
37,0,0
39,0,0
41,0,0
44,0,0
46,0,0
48,0,0
51,0,0
51,0,0
52,0,0
54,0,0
52,0,0
52,0,0
51,0,0
49,0,0
48,0,0
47,0,0
45,0,0
43,0,0
43,0,0
44,0,0
46,0,0
46,0,0
46,0,0
47,0,0
47,0,0
47,0,0
46,0,0
46,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
46,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
46,0,0
46,0,0
46,0,0
46,0,0
46,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
44,0,0
44,0,0
44,0,0
43,0,0
43,0,0
43,0,0
42,0,0
42,0,0
41,0,0
41,0,0
40,0,0
40,0,0
39,0,0
39,0,0
38,0,0
37,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
25,0,0
25,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
25,0,0
25,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
35,0,0
36,0,0
37,0,0
37,0,0
38,0,0
39,0,0
39,0,0
39,0,0
40,0,0
41,0,0
41,0,0
41,0,0
42,0,0
42,0,0
42,0,0
43,0,0
43,0,0
44,0,0
44,0,0
44,0,0
44,0,0
45,0,0
45,0,0
45,0,0
46,0,0
46,0,0
45,0,0
46,0,0
46,0,0
46,0,0
46,0,0
46,0,0
46,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
46,0,0
46,0,0
46,0,0
46,0,0
46,0,0
46,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
44,0,0
44,0,0
44,0,0
44,0,0
43,0,0
43,0,0
42,0,0
42,0,0
41,0,0
41,0,0
40,0,0
40,0,0
39,0,0
39,0,0
38,0,0
37,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
25,0,0
25,0,0
25,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
26,0,0
25,0,0
26,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
34,0,0
35,0,0
36,0,0
36,0,0
37,0,0
38,0,0
38,0,0
39,0,0
39,0,0
40,0,0
41,0,0
41,0,0
41,0,0
42,0,0
42,0,0
43,0,0
43,0,0
43,0,0
44,0,0
44,0,0
44,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
46,0,0
46,0,0
46,0,0
45,0,0
46,0,0
46,0,0
46,0,0
46,0,0
47,0,0
46,0,0
46,0,0
47,0,0
46,0,0
47,0,0
46,0,0
46,0,0
46,0,0
47,0,0
47,0,0
47,0,0
46,0,0
46,0,0
46,0,0
46,0,0
46,0,0
46,0,0
46,0,0
46,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
44,0,0
44,0,0
44,0,0
44,0,0
43,0,0
43,0,0
42,0,0
42,0,0
41,0,0
41,0,0
41,0,0
40,0,0
40,0,0
39,0,0
38,0,0
38,0,0
37,0,0
37,0,0
36,0,0
35,0,0
34,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
25,0,0
25,0,0
25,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24,0,0
24,0,0
25,0,0
26,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
33,0,0
34,0,0
35,0,0
36,0,0
36,0,0
37,0,0
38,0,0
38,0,0
39,0,0
39,0,0
40,0,0
40,0,0
41,0,0
41,0,0
42,0,0
42,0,0
42,0,0
43,0,0
43,0,0
43,0,0
44,0,0
44,0,0
44,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
46,0,0
46,0,0
46,0,0
